VariantName,GrowthRate,GrowthRateStd,Rank
XDK,12.072003310824927,0.37402525210958654,1
JN.1.18,11.988134184243185,0.3607049264558614,2
JN.1.6.1,11.988134184243185,0.3607049264558614,3
JN.1.11.1,11.945698007462354,0.3595008341905267,4
JN.1.16,11.945204069021765,0.3593009333064532,5
JN.1.14,11.944684210951277,0.3645848975509112,6
JN.1.10,11.895470292025696,0.3662677141618928,7
JN.1.7,11.833688639744327,0.36422014355979426,8
JN.1.9.1,11.830987378094164,0.36377551411733994,9
JN.1.8.1,11.83010843564584,0.36352254019581104,10
XDR,11.829685963584415,0.37601480026609924,11
JN.1.4.3,11.829651846107504,0.3635706190598815,12
JN.1.17,11.737384409495474,0.36251448633683186,13
JN.1.1.3,11.71296335500928,0.36273843160480546,14
JN.1.4.2,11.699239033172876,0.367027559105617,15
JN.1.22,11.697997602729554,0.37126783053282175,16
JN.1.15,11.617994719741594,0.3623803905974995,17
JN.1.2.1,11.610806650777995,0.3608427583185671,18
JN.1.13,11.610758873205157,0.36078199646182163,19
JN.1.11,11.610551919417928,0.3606842801168707,20
JN.1.21,11.610285879090169,0.3606238233019942,21
JN.1.3,11.61028337654569,0.3605748096469578,22
JN.1.12,11.610220910861797,0.36065959061577235,23
JN.1.8,11.610057980977237,0.3604832559623151,24
JN.1,11.610057980977237,0.3604832559623151,25
JN.1.6,11.610057980977237,0.3604832559623151,26
JN.1.20,11.609979223999863,0.3606222223654137,27
JN.1.5,11.609977365789437,0.3604855984572551,28
JN.1.2,11.609805113008164,0.36051826784661845,29
JN.1.4,11.609601391438774,0.36052700956985073,30
JN.1.4.1,11.60958874427442,0.36056104020390156,31
JN.1.9,11.609442749452038,0.36068838489344845,32
JN.1.19,11.609294650643792,0.360880574225464,33
XDD.1,11.56324089884612,0.37408638274063843,34
XDD.1.1,11.563168003607904,0.3742794405798197,35
JN.1.1.1,11.554742794190274,0.3654591524720487,36
JN.1.1.4,11.542207849642448,0.366645009243131,37
XDD,11.52318110223936,0.37272334144900127,38
XDD.2,11.52318110223936,0.37272334144900127,39
XDP,11.443571127817952,0.37442848409039176,40
JN.1.1,11.334692339521457,0.3624016735906393,41
JN.1.1.2,11.334172105796156,0.3625249117853056,42
JN.2.5,11.30165392499437,0.3659856968761436,43
XCM,11.282880861949405,0.36162748922276283,44
JQ.1,11.245404625861385,0.3526425538479067,45
JN.2.2,11.186114708791443,0.3499342436775085,46
XDS,11.126958227784447,0.36064911333732985,47
JN.10,11.11486793342017,0.3572771627029186,48
JN.4,11.11486793342017,0.3572771627029186,49
HN.4.1.1,11.107018419994764,0.3556656903349851,50
BA.2.86.4,11.087293819924144,0.3490753701456296,51
HK.22,11.025070121461082,0.3437934618270765,52
JG.3.2,11.022298343023726,0.34796844899384977,53
KE.2,10.99953392519778,0.3598572528286839,54
KN.1.1,10.997043563203205,0.36207165147916465,55
HV.1.11,10.990739321745137,0.3436053670539819,56
JN.3.2.1,10.988929286985336,0.35132521464111444,57
JN.3.2,10.988908482156535,0.35125070407638304,58
JN.2.3,10.966590528329396,0.3459834978247916,59
JN.2,10.966312140299369,0.34595933695501463,60
JN.2.4,10.966312140299369,0.34595933695501463,61
JN.2.1,10.966233383322052,0.3461003316864097,62
JN.5,10.96556624039362,0.3457778298421363,63
JN.6,10.965529195054534,0.3457802221371718,64
JN.5.1,10.965524540338148,0.345998516572185,65
JN.12,10.965388986166934,0.34592378001944724,66
BA.2.86.1,10.965250807024578,0.3457551925162205,67
JN.11,10.965250807024578,0.3457551925162205,68
JN.8,10.965250807024578,0.3457551925162205,69
JN.7,10.965213340478854,0.3457651632130253,70
JN.9,10.964997939055324,0.34578378137799426,71
JN.3,10.964861675305526,0.34580091233513904,72
JN.3.1,10.964842615546628,0.34595675476593757,73
KK.2,10.962181021032563,0.35772021150339633,74
BA.2.86.2,10.961431829834758,0.34747128425648033,75
BA.2.86.3,10.95999231481284,0.34703271323527174,76
BA.2.86,10.95999231481284,0.34703271323527174,77
BA.2.86.5,10.959948320363596,0.34713012769709606,78
GW.5.1.1,10.959474128590978,0.3585728879876072,79
KE.1,10.959474128590978,0.3585728879876072,80
KE.3,10.958688063998478,0.3581837883093613,81
KH.1,10.8719743217386,0.36425292996939346,82
KL.1.1,10.863518989261356,0.3433097805079963,83
KL.1,10.8624892937369,0.34250973763477754,84
KB.4,10.860333622601962,0.35154035140007334,85
HK.3.8,10.851138134672922,0.3455705635259217,86
JG.3.4,10.844014750839683,0.3471625702446549,87
HV.1.1,10.8435439613067,0.3416192116679344,88
XDN,10.82818223485861,0.3798980482830151,89
JF.1.1.2,10.802847762390716,0.34928338949851084,90
GW.5.3.1,10.797226222676032,0.3571965389529109,91
HK.3.14,10.786207170979011,0.3527261680554123,92
HK.26.1,10.786103838375968,0.35284091121788463,93
JR.1.1,10.776534163541411,0.3471135464554592,94
JR.1.1.1,10.77651511229192,0.3473261992356601,95
HK.8.1,10.765093490275474,0.3577391853336194,96
XDM,10.75388809180552,0.356507466954807,97
GY.1.1.1,10.74501369658648,0.3544213452984637,98
JF.1.1.1,10.74486584450277,0.35390101393618895,99
HK.3.2.2,10.7308722259389,0.34958108218891465,100
XDQ,10.685581789000194,0.36472710659968294,101
HK.3.2.1,10.668587642558323,0.3486471262622642,102
HK.18,10.667695874511937,0.3422076096670123,103
JD.1.1.1,10.666480806733844,0.3441310600597636,104
JD.1.1.3,10.662291814471464,0.34398081067772546,105
KK.1,10.661985778879824,0.34358176477727387,106
JD.1.1.8,10.661568232588609,0.34351332477700064,107
JD.1.1.5,10.661526091299194,0.34380313357384124,108
JD.1.1.4,10.66131440987998,0.3434064880191549,109
JD.1.1.6,10.661255963128625,0.3434991493198289,110
JD.1.1,10.66119360474491,0.3433915463080079,111
JD.1.1.7,10.661133087687144,0.34352896390852206,112
JD.1.1.2,10.65996368704875,0.3436846469385376,113
JE.1.1.1,10.65764878244532,0.3599383982077656,114
JE.1.1,10.65566036273279,0.35929303598152207,115
HV.1.6.1,10.65354239389575,0.3423910944002264,116
HK.3.1,10.653154022479177,0.343378522162435,117
GW.5.2,10.64770826278533,0.35269479514544666,118
GW.5,10.647688891675926,0.35266825640319227,119
GW.5.3,10.647614292376144,0.3527022435837162,120
JG.3.1,10.645285349220597,0.3448759071421657,121
JG.3,10.645036054152277,0.34481373099151186,122
GW.5.1,10.642384913658171,0.35351037444222594,123
HK.3.2,10.64152019982066,0.3438102341544354,124
HK.3.3,10.641512086605422,0.3442455917617508,125
HK.20.1,10.63916483149278,0.34338855150211467,126
HK.20,10.63829283476425,0.3431944686288773,127
HK.23.1.1,10.637881210839044,0.3431147429561055,128
HK.23.1,10.637683293388806,0.3429264965755614,129
HK.1.2,10.637172742030334,0.3430203727013242,130
HK.24.1,10.637083652810473,0.3427740240973997,131
HK.2.1,10.637051065689606,0.3427864317374733,132
HK.13.2,10.637011799653052,0.3428600863213248,133
HK.13.2.1,10.636993184156989,0.34289799013544153,134
XDL,10.636976687292872,0.34300560307166156,135
