VariantName,GrowthRate,GrowthRateStd,Rank
XDK,12.080963487150372,0.38539667484771567,1
JN.1.6.1,11.999516453088688,0.3682005110103504,2
JN.1.18,11.999516453088688,0.3682005110103504,3
JN.1.11.1,11.957703440455742,0.36625636229559866,4
JN.1.16,11.957031753180578,0.366246021304648,5
JN.1.14,11.952188414520217,0.3730294521250948,6
JN.1.10,11.908576497468998,0.37363566635129386,7
JN.1.9.1,11.844363794788515,0.37168257754009554,8
JN.1.7,11.842403863032882,0.37104253214485033,9
JN.1.8.1,11.84207450958345,0.37090418629740385,10
JN.1.4.3,11.841831855111792,0.3710092599482227,11
XDR,11.829577361989882,0.38654610710811654,12
JN.1.17,11.74317230675112,0.3702688388931631,13
JN.1.1.3,11.724313378762565,0.37025614745468255,14
JN.1.22,11.719870409127251,0.37831342392549144,15
JN.1.4.2,11.708352995786504,0.37359969149845806,16
JN.1.15,11.624559992135524,0.36840098280865335,17
JN.1.2.1,11.62212435937443,0.368281943021763,18
JN.1.13,11.622071685545588,0.3682280870220101,19
JN.1.11,11.622017714031092,0.36784330182806574,20
JN.1.21,11.621623365642233,0.36803541592135297,21
JN.1.12,11.621588166536204,0.36826110707900594,22
JN.1.3,11.621346592612404,0.3678331662596277,23
JN.1.5,11.621346026755925,0.36783309229736144,24
JN.1,11.621346026755925,0.36783309229736144,25
JN.1.6,11.621346026755925,0.36783309229736144,26
JN.1.8,11.621346026755925,0.36783309229736144,27
JN.1.4.1,11.62125617685758,0.36815797153123175,28
JN.1.20,11.621140665125122,0.36806390524188143,29
JN.1.4,11.621103372284082,0.3679383050672039,30
JN.1.2,11.621068903182604,0.3679047523257958,31
JN.1.9,11.620727575390507,0.3681368998153492,32
JN.1.19,11.620143040731875,0.3682594557107628,33
XDD.1,11.572791938931628,0.3826260561241399,34
XDD.1.1,11.572729448110955,0.3828176215581134,35
JN.1.1.1,11.56649594106232,0.3729086363116601,36
JN.1.1.4,11.552356756107004,0.3740779257694828,37
XDD,11.5352348932019,0.3796522677603634,38
XDD.2,11.5352348932019,0.3796522677603634,39
XDP,11.449673734975288,0.3797671846428306,40
JN.1.1,11.345767458234594,0.3697872590299246,41
JN.1.1.2,11.3450717091633,0.3701166526441229,42
XCM,11.314801655789168,0.3609360830436438,43
JN.2.5,11.306917162184162,0.3733727408893465,44
JQ.1,11.262573743142816,0.3589024892624211,45
JN.2.2,11.198630761408666,0.35619936013312886,46
XDS,11.1382921509221,0.36794874317477894,47
JN.10,11.127390898766407,0.36506502226352,48
JN.4,11.127390898766407,0.36506502226352,49
HN.4.1.1,11.114383130387806,0.3609583890297359,50
BA.2.86.4,11.097080646610175,0.3555803394107441,51
JG.3.2,11.037648548488573,0.35230272755396413,52
HK.22,11.035336203274715,0.34587808872575293,53
KE.2,11.022649954157067,0.3637929637933505,54
KN.1.1,11.003481169015828,0.37210502270512613,55
HV.1.11,11.001850257720644,0.34776872614609317,56
JN.3.2,10.992893055172187,0.356435544900636,57
JN.3.2.1,10.992840330450695,0.35657636362085904,58
KE.1,10.985436488484694,0.3602167870589016,59
GW.5.1.1,10.985092908427337,0.3601296358223846,60
KE.3,10.983738747304514,0.36017449453057226,61
JN.2.3,10.978984096710446,0.35299681983580977,62
JN.5,10.97851242893747,0.352502007432464,63
JN.5.1,10.978455844228735,0.3527275459924799,64
JN.6,10.978454894345465,0.35280975675691173,65
JN.11,10.977977215671004,0.3521930841462123,66
JN.2.4,10.977900230904758,0.352437656869708,67
JN.2,10.977900230904758,0.352437656869708,68
JN.2.1,10.977694869273988,0.3526780180335385,69
JN.12,10.977587432156778,0.35244180213969495,70
JN.7,10.9773710285399,0.35224866849681524,71
BA.2.86.1,10.9773710285399,0.35224866849681524,72
JN.8,10.977102107404953,0.35238948390803543,73
JN.9,10.977093904966642,0.3523084056156982,74
BA.2.86.2,10.976574359224246,0.3531233381221604,75
JN.3,10.976033022929895,0.3521778834221315,76
JN.3.1,10.97591370072711,0.3523736428375553,77
BA.2.86.3,10.975343272429592,0.3528918687596463,78
BA.2.86,10.975343272429592,0.3528918687596463,79
BA.2.86.5,10.97525077467888,0.35303245569155844,80
KK.2,10.944361038285887,0.3673947543891408,81
KB.4,10.876271039240358,0.35532506627521476,82
KL.1.1,10.870851333920884,0.3501879445895906,83
KL.1,10.86960266917013,0.34943014809169237,84
KH.1,10.861425198241507,0.36301215879013454,85
JG.3.4,10.85784177555577,0.3514358640788612,86
HK.3.8,10.856822575423784,0.3490278955152814,87
HV.1.1,10.853544961346651,0.34600656721445916,88
XDN,10.840504520867018,0.3895115918426074,89
JF.1.1.2,10.81399304268898,0.3525903940335268,90
HK.3.14,10.794517167028683,0.35757144683115877,91
HK.26.1,10.79435171520972,0.3576948048547505,92
GW.5.3.1,10.79215683307253,0.36320293862321373,93
JR.1.1,10.789337756146072,0.35095222621460836,94
JR.1.1.1,10.78917779749776,0.3513186546212829,95
HK.8.1,10.782665518691587,0.35845831780728105,96
XDM,10.762688721163965,0.3587759628366016,97
GY.1.1.1,10.757819826536686,0.35888364232738423,98
JF.1.1.1,10.75744134655895,0.3579793249780283,99
HK.3.2.2,10.737277248524176,0.35270342801190563,100
XDQ,10.702261406361592,0.36684305625046726,101
HK.3.2.1,10.687732546316328,0.3521334397118627,102
JD.1.1.1,10.677019556443769,0.35010191128156254,103
HK.18,10.672658684405672,0.3465859169044526,104
JD.1.1.3,10.672247356437769,0.34825376085057946,105
KK.1,10.67142697055138,0.3481314631534378,106
JD.1.1.8,10.67127542123506,0.34802724502087196,107
JD.1.1.4,10.671241973868709,0.3481117822646378,108
JD.1.1.5,10.67063739885394,0.34816855948627234,109
JD.1.1.7,10.67049041204905,0.34810338866264784,110
