VariantName,GrowthRate,GrowthRateStd,Rank
XDK,12.139698451017445,0.37477285531567794,1
JN.1.6.1,12.076329801427883,0.36279393461126835,2
JN.1.11.1,12.03225270341727,0.36117728315225855,3
JN.1.16,12.032052435484433,0.36102403170296016,4
JN.1.14,12.025880933288835,0.3678198586159037,5
JN.1.10,11.982546406889226,0.36775572267938506,6
XDR,11.931083290804208,0.3753700545411713,7
JN.1.8.1,11.87805740637909,0.3709800260027115,8
JN.1.7,11.870928336205514,0.36922172415521487,9
JN.1.17,11.818830992363935,0.36438432908181834,10
JN.1.1.3,11.796809145262309,0.3650517439356601,11
JN.1.15,11.704965816743746,0.3637370242263932,12
JN.1.8,11.702509809575387,0.3641392095381688,13
JN.1.2.1,11.695261440978951,0.3624844457076315,14
JN.1.4.1,11.695112865491494,0.3623606579923006,15
JN.1.12,11.69509080968729,0.3625572394636753,16
JN.1.11,11.6950893408839,0.36237939221465715,17
JN.1.3,11.695061314092122,0.3623699328883198,18
JN.1.2,11.695017058766382,0.36239612340078226,19
JN.1.6,11.694909996451662,0.36223274800624444,20
JN.1.13,11.694909996451662,0.36223274800624444,21
JN.1,11.694909996451662,0.36223274800624444,22
JN.1.4,11.69488206559924,0.362242723455546,23
JN.1.5,11.694673907362194,0.36234935639172866,24
JN.1.9,11.694247007801346,0.3624404964891046,25
XDD.1.1,11.626912909743572,0.38357620102308393,26
XDD.1,11.626711957652532,0.38333942576945873,27
JN.1.1.1,11.590775347020514,0.37145308926136095,28
XDD.2,11.589332200522342,0.3798194065619119,29
XDD,11.589059811491358,0.3798129009551648,30
XDP,11.501910876856034,0.3830377332168121,31
JN.1.1,11.415227750216864,0.36440074090053765,32
JN.1.1.2,11.414633725787342,0.3646343043174228,33
JN.2.5,11.33057174319434,0.37103744608539035,34
XCM,11.314180252090914,0.36167206124021184,35
JQ.1,11.28434984332826,0.3527727976795653,36
JN.2.2,11.177258281220086,0.3536798072978836,37
HN.4.1.1,11.155756476710373,0.3548543501452973,38
JN.10,11.141864341514578,0.35938173601071943,39
