VariantName,GrowthRate,GrowthRateStd,Rank
XBB.1.24.3,9.997842637979677,0.35731439312547914,1
CH.1.1.16,9.995614006717648,0.33715236235531276,2
XBB.8.1,9.99420952886102,0.35505442106611124,3
XBB.6.1,9.99420952886102,0.35505442106611124,4
XCA,9.983071265082293,0.3249989284922725,5
XCC,9.95927252916661,0.3975593172611794,6
DV.1.1,9.879058775090652,0.3141010235558247,7
DV.5,9.878783597643466,0.3140356615023224,8
XBB.1.34,9.876185018470672,0.36468681865718594,9
FK.1.1,9.866880852846611,0.3210840221036367,10
FK.1.3,9.857864149812032,0.31884337866746254,11
XBS,9.854491359268394,0.3268033623202023,12
XBR,9.85193596351528,0.3270899955223239,13
FK.1.2.1,9.844250579460416,0.31603835809052366,14
FK.1.2,9.842374731784972,0.3157919585965919,15
FK.1.4,9.841510511368943,0.3159707621168687,16
FK.1,9.838965820848236,0.3149821050093071,17
CH.1.1.13,9.834875626723068,0.3209989373026745,18
XBK.1,9.802145978190254,0.3155766552421049,19
CJ.1.1,9.766906662091284,0.31359697894396793,20
XBB.1.31,9.75487624821311,0.3607051011229807,21
XBB.1.27,9.753539742053055,0.36100763119846835,22
BQ.1.2.2,9.748234900961682,0.3131660966643083,23
XAY.1.1.1,9.74299904977434,0.3150720687135475,24
XAY.1.1.3,9.741829999872069,0.31464031205067483,25
XAY.1.1.2,9.741829999872069,0.31464031205067483,26
XAY.1.1,9.741829999872069,0.31464031205067483,27
FS.1,9.731697234851444,0.3247486616105782,28
CH.1.1.12,9.720497554887876,0.32295318839429804,29
FW.1,9.716593906048123,0.3587912158301336,30
FW.2,9.69347276388476,0.35569142357115346,31
XBB.1.28.1,9.692102935272867,0.35495379067609645,32
XBD,9.682402990782276,0.3124680785076757,33
EY.1,9.681901278839671,0.31187411423897476,34
XBB.1.9.6,9.680919144712837,0.35798161638040216,35
DV.1,9.680512451487472,0.312201740791401,36
DV.6,9.680237274040406,0.3121209861205416,37
DV.2,9.680231462451797,0.3121812440308955,38
DV.3.1,9.67989573518962,0.31229934123107334,39
DV.3,9.67989573518962,0.31229934123107334,40
DV.4,9.679474243992544,0.3121517632591551,41
CH.1.1.1,9.67804311280847,0.31214152234822906,42
GD.1,9.672725513476175,0.35476167725908364,43
XBB.1.9.3,9.671958505366112,0.3545091053943365,44
XBB.1.9.5,9.671202349082089,0.35429531704603334,45
XBB.1.9.4,9.671172178976564,0.35423478335617237,46
XBB.1.9,9.671172178976564,0.35423478335617237,47
